(PDH-CSV 4.0) (Eastern Standard Time)(300),\\NCR-R20NI8BA19J\.NET CLR Memory(NCR.APTRA.CnsmrAppReference)\# Bytes in all Heaps,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Handle Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Private Bytes,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Thread Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Virtual Bytes,Sl.No.
09-11-18 52:00,35382972,4707,156282880,203,739913728,6830
09-11-18 57:00,35382972,4708,156303360,204,740175872,6831
09-11-18 02:00,35382972,4703,156266496,202,738865152,6832
09-11-18 07:00,35382972,4709,156303360,204,740175872,6833
09-11-18 12:00,35382972,4707,156291072,203,739913728,6834
09-11-18 17:00,35382972,4707,156291072,203,739913728,6835
09-11-18 22:00,35382972,4703,156295168,203,739127296,6836
09-11-18 27:00,35382972,4708,156311552,204,740175872,6837
09-11-18 32:00,35382972,4707,155897856,203,739913728,6838
09-11-18 37:00,35382972,4707,156094464,203,739913728,6839
09-11-18 42:00,35382972,4703,156094464,203,739127296,6840
09-11-18 47:00,35382972,4705,156114944,204,740175872,6841
09-11-18 52:00,35401500,4773,147726336,209,744624128,6842
09-11-18 57:00,35490976,4797,154443776,215,752562176,6843
09-11-18 02:00,35490976,4797,157126656,215,752431104,6844
09-11-18 07:00,35490976,4798,157106176,214,750596096,6845
09-11-18 12:00,35853720,4759,156954624,207,744042496,6846
09-11-18 17:00,35853720,4765,156995584,209,745353216,6847
09-11-18 22:00,35853720,4758,156938240,206,742993920,6848
09-11-18 27:00,35853720,4758,156938240,206,742993920,6849
09-11-18 32:00,35853720,4758,157130752,205,741945344,6850
09-11-18 37:00,35853720,4764,157237248,207,743256064,6851
09-11-18 42:00,35853720,4745,157204480,205,741937152,6852
09-11-18 47:00,35853720,4762,157224960,206,742993920,6853
09-11-18 52:00,35853720,4760,157192192,204,740896768,6854
09-11-18 57:00,35853720,4766,157204480,205,741158912,6855
10-11-18 02:00,35853720,4764,157184000,204,740110336,6856
10-11-18 07:00,35853720,4763,157167616,203,739848192,6857
10-11-18 12:00,35853720,4758,157143040,202,738799616,6858
10-11-18 17:00,35853720,4764,157200384,205,741158912,6859
10-11-18 22:00,35853720,4763,157184000,204,740896768,6860
10-11-18 27:00,35853720,4764,157204480,205,741158912,6861
10-11-18 32:00,35853720,4760,157167616,203,739848192,6862
10-11-18 37:00,35853720,4766,157208576,205,741158912,6863
10-11-18 42:00,35853720,4765,157192192,204,740896768,6864
10-11-18 47:00,35853720,4765,157212672,205,741945344,6865
10-11-18 52:00,35853720,4762,157212672,205,741158912,6866
10-11-18 57:00,35988204,4764,157069312,206,742207488,6867
10-11-18 02:00,35988204,4763,157052928,205,741945344,6868
10-11-18 07:00,35988204,4763,157052928,205,741945344,6869
10-11-18 12:00,35988204,4759,157048832,205,741158912,6870
10-11-18 17:00,35988204,4764,157069312,206,742207488,6871
10-11-18 22:00,35988204,4760,157036544,204,740896768,6872
10-11-18 27:00,35988204,4760,157040640,204,740896768,6873
10-11-18 32:00,35988204,4755,157020160,203,739848192,6874
10-11-18 37:00,35988204,4743,157032448,204,740102144,6875
10-11-18 42:00,35988204,4760,157036544,204,740896768,6876
10-11-18 47:00,35988204,4744,157036544,204,740102144,6877
10-11-18 52:00,35988204,4758,157011968,203,739061760,6878
10-11-18 57:00,35988204,4765,157036544,204,740110336,6879
10-11-18 02:00,35988204,4762,157003776,202,738799616,6880
10-11-18 07:00,35988204,4762,156553216,203,739913728,6881
10-11-18 12:00,35988204,4757,156774400,202,738865152,6882
10-11-18 17:00,35988204,4765,156811264,204,740175872,6883
10-11-18 22:00,35988204,4765,156811264,204,740175872,6884
10-11-18 27:00,35988204,4747,156794880,203,739119104,6885
10-11-18 32:00,35988204,4760,156798976,203,739127296,6886
10-11-18 37:00,35988204,4765,156815360,204,740175872,6887
10-11-18 42:00,35988204,4765,156823552,204,740175872,6888
10-11-18 47:00,35938568,4760,156807168,203,739913728,6889
10-11-18 52:00,35938568,4757,156798976,203,739127296,6890
10-11-18 57:00,35938568,4764,156819456,204,740175872,6891
10-11-18 02:00,35938568,4763,156807168,203,739913728,6892
10-11-18 07:00,35938568,4764,156823552,204,740175872,6893
10-11-18 12:00,35938568,4758,156811264,203,739127296,6894
10-11-18 17:00,35938568,4764,156827648,204,740175872,6895
10-11-18 22:00,35938568,4746,156811264,203,739119104,6896
10-11-18 27:00,35938568,4764,156831744,204,740175872,6897
10-11-18 32:00,35938568,4758,156794880,202,738865152,6898
10-11-18 37:00,35938568,4764,156835840,204,740175872,6899
10-11-18 42:00,35938568,4763,156815360,203,739913728,6900
10-11-18 47:00,35938568,4763,156823552,203,739913728,6901
10-11-18 52:00,32611892,3903,144621568,199,734203904,6902
10-11-18 57:00,32518724,3976,144355328,207,742920192,6903
10-11-18 02:00,32589128,3997,153518080,215,751382528,6904
10-11-18 07:00,32589128,3996,153374720,214,750989312,6905
10-11-18 12:00,32569956,3964,153165824,206,742600704,6906
10-11-18 17:00,32569956,3970,153128960,204,739717120,6907
10-11-18 22:00,32569956,3969,153116672,203,739454976,6908
10-11-18 27:00,32569956,3966,153096192,202,738406400,6909
10-11-18 32:00,32569956,3966,153075712,201,737357824,6910
10-11-18 37:00,32569956,3972,153116672,203,738668544,6911
10-11-18 42:00,32569956,3971,153341952,202,738406400,6912
10-11-18 47:00,32569956,3971,153362432,203,738668544,6913
10-11-18 52:00,32569956,3968,153321472,201,737357824,6914
10-11-18 57:00,32569956,3976,153366528,203,738668544,6915
10-11-18 02:00,32569956,3976,153333760,201,737357824,6916
10-11-18 07:00,32569956,3973,153313280,200,736309248,6917
10-11-18 12:00,32569956,3951,153288704,199,734466048,6918
10-11-18 17:00,32569956,3974,153346048,202,737619968,6919
10-11-18 22:00,32569956,3956,153329664,201,736563200,6920
10-11-18 27:00,32569956,3973,153333760,201,737357824,6921
10-11-18 32:00,32569956,3969,153333760,201,736571392,6922
10-11-18 37:00,32569956,3976,153354240,202,737619968,6923
10-11-18 42:00,32569956,3975,152920064,201,737357824,6924
10-11-18 47:00,32569956,3975,153165824,201,737357824,6925
10-11-18 52:00,32569956,3970,153149440,200,736309248,6926
10-11-18 57:00,32656476,3974,153186304,202,737619968,6927
10-11-18 02:00,32656476,3957,153165824,201,736563200,6928
10-11-18 07:00,32656476,3975,153186304,202,737619968,6929
10-11-18 12:00,32656476,3969,153149440,200,736309248,6930
10-11-18 17:00,32656476,3975,153186304,202,737619968,6931
10-11-18 22:00,32656476,3971,153149440,200,736309248,6932
10-11-18 27:00,32656476,3968,153128960,199,735260672,6933
10-11-18 32:00,32656476,3963,153108480,198,734212096,6934
10-11-18 37:00,32656476,3969,153161728,201,736571392,6935
10-11-18 42:00,32656476,3971,153161728,201,736571392,6936
10-11-18 47:00,32656476,3971,153165824,201,736571392,6937
10-11-18 52:00,32656476,3971,153165824,201,736571392,6938
10-11-18 57:00,32656476,3964,153178112,201,736628736,6939
10-11-18 02:00,32656476,3983,153198592,202,737685504,6940
10-11-18 07:00,32656476,3982,153186304,201,737423360,6941
10-11-18 12:00,32656476,3977,153174016,200,736374784,6942
10-11-18 17:00,32656476,3983,153206784,202,737685504,6943
10-11-18 22:00,32656476,3982,153194496,201,737423360,6944
10-11-18 27:00,32656476,3983,153210880,202,737685504,6945
10-11-18 32:00,32656476,3978,153194496,201,736636928,6946
10-11-18 37:00,32656476,3983,153210880,202,737685504,6947
10-11-18 42:00,32653868,3978,153214976,202,737685504,6948
10-11-18 47:00,32653868,3975,153219072,202,738471936,6949
10-11-18 52:00,32653868,3970,153202688,201,737423360,6950
10-11-18 57:00,32653868,3980,153239552,203,738734080,6951
10-11-18 02:00,32653868,3980,153223168,202,738471936,6952
10-11-18 07:00,32653868,3980,153227264,202,738471936,6953
10-11-18 12:00,32653868,3976,153223168,202,737685504,6954
10-11-18 17:00,32653868,3981,153243648,203,738734080,6955
10-11-18 22:00,32653868,3982,153243648,203,738734080,6956
10-11-18 27:00,32653868,3977,153214976,202,737685504,6957
10-11-18 32:00,32653868,3971,153182208,200,736374784,6958
10-11-18 37:00,32653868,3977,153231360,203,738734080,6959
10-11-18 42:00,32653868,3976,153219072,202,738471936,6960
10-11-18 47:00,32653868,3978,153223168,202,738471936,6961
10-11-18 52:00,32653868,3973,153210880,201,737423360,6962
10-11-18 57:00,32717300,4013,144220160,203,737939456,6963
10-11-18 02:00,32519180,4058,144236544,203,738725888,6964
10-11-18 07:00,32546544,4059,153427968,212,748236800,6965
10-11-18 12:00,32664048,4057,153288704,211,747843584,6966
10-11-18 17:00,32664048,4055,153206784,207,743649280,6967
10-11-18 22:00,32664048,4055,153153536,204,740503552,6968
10-11-18 27:00,32664048,4061,153194496,206,741814272,6969
10-11-18 32:00,32664048,4058,153169920,205,740765696,6970
10-11-18 37:00,32664048,4057,153174016,205,740765696,6971
10-11-18 42:00,32664048,4058,152895488,204,739717120,6972
10-11-18 47:00,32664048,4042,152944640,203,738660352,6973
10-11-18 52:00,32664048,4060,152965120,204,739717120,6974
10-11-18 57:00,32664048,4062,153124864,203,739454976,6975
10-11-18 02:00,32664048,4063,153124864,203,738668544,6976
10-11-18 07:00,32664048,4066,153317376,203,738668544,6977
10-11-18 12:00,32664048,4065,153305088,202,738406400,6978
10-11-18 17:00,32664048,4066,153337856,204,739717120,6979
10-11-18 22:00,32664048,4061,153325568,203,738668544,6980
10-11-18 27:00,32664048,4061,152776704,203,738668544,6981
10-11-18 32:00,32664048,4061,152842240,203,738668544,6982
10-11-18 37:00,32664048,4062,152825856,202,738406400,6983
10-11-18 42:00,32664048,4057,152969216,201,737357824,6984
10-11-18 47:00,32664048,4063,153006080,203,738668544,6985
10-11-18 52:00,32664048,4062,153284608,201,737357824,6986
10-11-18 57:00,32664048,4062,153284608,201,737357824,6987
10-11-18 02:00,32727316,4056,153264128,200,736309248,6988
10-11-18 07:00,32727316,4062,153292800,202,737619968,6989
10-11-18 12:00,32727316,4063,153300992,202,737619968,6990
10-11-18 17:00,32727316,4062,153300992,202,737619968,6991
10-11-18 22:00,32727316,4056,153264128,200,736309248,6992
10-11-18 27:00,32727316,4059,153276416,201,736571392,6993
10-11-18 32:00,32727316,4058,153264128,200,736309248,6994
10-11-18 37:00,32727316,4058,153264128,200,736309248,6995
10-11-18 42:00,32727316,4053,153251840,199,735260672,6996
10-11-18 47:00,32727316,4061,153321472,203,738668544,6997
10-11-18 52:00,32727316,4061,152932352,203,738668544,6998
10-11-18 57:00,32727316,4061,153133056,203,738668544,6999
08-11-18 02:00,32727316,4059,153124864,202,737685504,7000
08-11-18 07:00,32727316,4064,153141248,203,738734080,7001
08-11-18 12:00,32727316,4063,153124864,202,738471936,7002
08-11-18 17:00,32727316,4063,153133056,202,738471936,7003
08-11-18 22:00,32727316,4058,153309184,201,737423360,7004
08-11-18 27:00,32727316,4065,153346048,203,738734080,7005
08-11-18 32:00,32727316,4063,153329664,202,738471936,7006
08-11-18 37:00,32646472,4059,153350144,203,738734080,7007
08-11-18 42:00,32646472,4054,153313280,201,737423360,7008
08-11-18 47:00,32646472,4059,152870912,203,738734080,7009
08-11-18 52:00,32646472,4056,152838144,201,737423360,7010
08-11-18 57:00,32646472,4056,152948736,201,737423360,7011
08-11-18 02:00,32646472,4054,152952832,201,737423360,7012
08-11-18 07:00,32646472,4060,153161728,203,738734080,7013
08-11-18 12:00,32646472,4059,153165824,203,738734080,7014
08-11-18 17:00,32646472,4059,153153536,202,738471936,7015
08-11-18 22:00,32646472,4054,153137152,201,737423360,7016
08-11-18 27:00,32646472,4060,153169920,203,738734080,7017
08-11-18 32:00,32646472,4057,153153536,202,737685504,7018
08-11-18 37:00,32646472,4056,153141248,201,737423360,7019
08-11-18 42:00,32646472,4051,153120768,200,736374784,7020
08-11-18 47:00,32646472,4058,153157632,202,737685504,7021
08-11-18 52:00,32646472,4057,153141248,201,737423360,7022
08-11-18 57:00,32646472,4057,153149440,201,736636928,7023
08-11-18 02:00,32721256,4100,144236544,203,737939456,7024
08-11-18 07:00,32571272,4165,147222528,215,751382528,7025
08-11-18 12:00,32571272,4164,153358336,214,750989312,7026
08-11-18 17:00,32586264,4158,153350144,214,750989312,7027
08-11-18 22:00,32586264,4156,153165824,205,741552128,7028
08-11-18 27:00,32586264,4162,153198592,207,742862848,7029
08-11-18 32:00,32586264,4162,153186304,206,742600704,7030
08-11-18 37:00,32586264,4155,153149440,204,740503552,7031
08-11-18 42:00,32586264,4156,153149440,204,739717120,7032
08-11-18 47:00,32586264,4155,153137152,204,739717120,7033
08-11-18 52:00,32586264,4155,153141248,204,739717120,7034
08-11-18 57:00,32586264,4155,153128960,203,739454976,7035
08-11-18 02:00,32586264,4152,153108480,202,738406400,7036
08-11-18 07:00,32586264,4158,153120768,203,738668544,7037
08-11-18 12:00,32586264,4155,153272320,201,737357824,7038
08-11-18 17:00,32586264,4156,153313280,203,738668544,7039
08-11-18 22:00,32586264,4150,153272320,201,737357824,7040
08-11-18 27:00,32586264,4162,153051136,204,739717120,7041
08-11-18 32:00,32586264,4160,153034752,203,739454976,7042
08-11-18 37:00,32586264,4165,153063424,204,739717120,7043
08-11-18 42:00,32586264,4159,153030656,202,738406400,7044
08-11-18 47:00,32586264,4165,153063424,204,739717120,7045
08-11-18 52:00,32586264,4162,153030656,202,738406400,7046
08-11-18 57:00,32653604,4160,153309184,202,738406400,7047
08-11-18 02:00,32653604,4155,153309184,202,737619968,7048
08-11-18 07:00,32653604,4163,153325568,203,738668544,7049
08-11-18 12:00,32653604,4163,152834048,202,738406400,7050
08-11-18 17:00,32653604,4163,153038848,202,738406400,7051
08-11-18 22:00,32653604,4158,153022464,201,737357824,7052
08-11-18 27:00,32653604,4143,153006080,201,736563200,7053
08-11-18 32:00,32653604,4157,152989696,200,736309248,7054
08-11-18 37:00,32653604,4157,153010176,201,737357824,7055
08-11-18 42:00,32653604,4152,152989696,200,736309248,7056
08-11-18 47:00,32653604,4160,153030656,202,737619968,7057
08-11-18 52:00,32653604,4159,153010176,201,737357824,7058
08-11-18 57:00,32653604,4159,153022464,201,737357824,7059
08-11-18 02:00,32653604,4154,153280512,200,736309248,7060
08-11-18 07:00,32653604,4160,153284608,201,736636928,7061
08-11-18 12:00,32653604,4159,153284608,201,736636928,7062
08-11-18 17:00,32653604,4159,153268224,200,736374784,7063
08-11-18 22:00,32653604,4137,153243648,199,734531584,7064
08-11-18 27:00,32653604,4160,153284608,201,736636928,7065
08-11-18 32:00,32631004,4155,153288704,201,736636928,7066
08-11-18 37:00,32631004,4153,153276416,200,736374784,7067
08-11-18 42:00,32631004,4148,152752128,199,735326208,7068
08-11-18 47:00,32631004,4153,152989696,201,736636928,7069
08-11-18 52:00,32631004,4153,152977408,200,736374784,7070
08-11-18 57:00,32631004,4154,153300992,201,736636928,7071
08-11-18 02:00,32631004,4131,153268224,199,734531584,7072
08-11-18 07:00,32631004,4157,153305088,201,736636928,7073
08-11-18 12:00,32631004,4156,153288704,200,736374784,7074
08-11-18 17:00,32631004,4157,153313280,201,736636928,7075
08-11-18 22:00,32631004,4151,153272320,199,735326208,7076
08-11-18 27:00,32631004,4157,152895488,201,736636928,7077
08-11-18 32:00,32631004,4156,152985600,200,736374784,7078
08-11-18 37:00,32631004,4156,152993792,200,736374784,7079
08-11-18 42:00,32631004,4152,152993792,200,735588352,7080
08-11-18 47:00,32631004,4157,153030656,202,737685504,7081
08-11-18 52:00,32631004,4157,153030656,202,737685504,7082
08-11-18 57:00,32631004,4139,153014272,201,736628736,7083
08-11-18 02:00,32631004,4151,152997888,200,735588352,7084
08-11-18 07:00,32521508,4273,144162816,205,740036608,7085
08-11-18 12:00,32571492,4244,147017728,211,747974656,7086
08-11-18 17:00,32571492,4245,153190400,212,748105728,7087
08-11-18 22:00,32587548,4215,153104384,208,743903232,7088
08-11-18 27:00,32587548,4231,153026560,205,740765696,7089
08-11-18 32:00,32587548,4230,153010176,204,740503552,7090
08-11-18 37:00,32587548,4228,153010176,204,739717120,7091
08-11-18 42:00,32587548,4227,152969216,202,738406400,7092
08-11-18 47:00,32587548,4232,153010176,204,739717120,7093
08-11-18 52:00,32587548,4231,152977408,202,738406400,7094
08-11-18 57:00,32587548,4231,152981504,202,738406400,7095
08-11-18 02:00,32587548,4227,152981504,202,737619968,7096
08-11-18 07:00,32587548,4234,153001984,203,738668544,7097
08-11-18 12:00,32587548,4237,153292800,202,737619968,7098
08-11-18 17:00,32587548,4217,153268224,201,736563200,7099
08-11-18 22:00,32587548,4230,153268224,201,736571392,7100
08-11-18 27:00,32587548,4235,153284608,202,737619968,7101
08-11-18 32:00,32587548,4234,153272320,201,737357824,7102
08-11-18 37:00,32587548,4236,153272320,201,737357824,7103
08-11-18 42:00,32587548,4231,153260032,200,736309248,7104
08-11-18 47:00,32587548,4237,153309184,203,738668544,7105
08-11-18 52:00,32587548,4237,153313280,203,738668544,7106
08-11-18 57:00,32653480,4234,153317376,203,738668544,7107
08-11-18 02:00,32653480,4229,153300992,202,737619968,7108
08-11-18 07:00,32653480,4235,153317376,203,738668544,7109
08-11-18 12:00,32653480,4236,153300992,202,738406400,7110
08-11-18 17:00,32653480,4236,153305088,202,738406400,7111
08-11-18 22:00,32653480,4231,153288704,201,737357824,7112
08-11-18 27:00,32653480,4237,152821760,203,738668544,7113
08-11-18 32:00,32653480,4237,153325568,203,738668544,7114
08-11-18 37:00,32653480,4234,153313280,202,737619968,7115
08-11-18 42:00,32653480,4229,153284608,201,736571392,7116
08-11-18 47:00,32653480,4234,153313280,202,737619968,7117
08-11-18 52:00,32653480,4235,153296896,201,737357824,7118
08-11-18 57:00,32653480,4234,153296896,201,737357824,7119
08-11-18 02:00,32653480,4230,153280512,200,736309248,7120
08-11-18 07:00,32653480,4236,153309184,202,737619968,7121
08-11-18 12:00,32653480,4237,153305088,201,737423360,7122
08-11-18 17:00,32653480,4238,152875008,202,737685504,7123
08-11-18 22:00,32653480,4233,153059328,201,736636928,7124
08-11-18 27:00,32653480,4238,153321472,202,737685504,7125
08-11-18 32:00,32630616,4232,153329664,202,737685504,7126
08-11-18 37:00,32630616,4231,153313280,201,737423360,7127
08-11-18 42:00,32630616,4226,153296896,200,736374784,7128
08-11-18 47:00,32630616,4230,153333760,202,737685504,7129
08-11-18 52:00,32630616,4229,153313280,201,737423360,7130
08-11-18 57:00,32630616,4231,153317376,201,737423360,7131
08-11-18 02:00,32630616,4226,153300992,200,736374784,7132
08-11-18 07:00,32630616,4233,153337856,202,737685504,7133
08-11-18 12:00,32630616,4234,153325568,201,737423360,7134
08-11-18 17:00,32630616,4235,153341952,202,737685504,7135
08-11-18 22:00,32630616,4229,153313280,200,736374784,7136
08-11-18 27:00,32630616,4235,153350144,202,737685504,7137
08-11-18 32:00,32630616,4234,153337856,201,737423360,7138
08-11-18 37:00,32630616,4235,153337856,201,737423360,7139
08-11-18 42:00,32630616,4230,153341952,201,736636928,7140
08-11-18 47:00,32630616,4235,153358336,202,737685504,7141
08-11-18 52:00,32630616,4235,153346048,201,737423360,7142
08-11-18 57:00,32630616,4234,153350144,201,737423360,7143
08-11-18 02:00,32630616,4230,153346048,201,736636928,7144
08-11-18 07:00,32546664,4211,144306176,196,730664960,7145
08-11-18 12:00,32555500,4282,144470016,206,741871616,7146
08-11-18 17:00,32555500,4325,150732800,214,751120384,7147
08-11-18 22:00,32566360,4319,153509888,214,750989312,7148
